sim_nr,wall_setup,bollard_type,particles,time_s,total_exited
198,wallie2,centered,1500,27,615
198,wallie2,centered,1500,28,681
198,wallie2,centered,1500,29,747
198,wallie2,centered,1500,30,810
198,wallie2,centered,1500,31,868
198,wallie2,centered,1500,32,925
198,wallie2,centered,1500,33,981
198,wallie2,centered,1500,34,1036
198,wallie2,centered,1500,35,1087
198,wallie2,centered,1500,36,1135
198,wallie2,centered,1500,37,1180
198,wallie2,centered,1500,38,1223
198,wallie2,centered,1500,39,1263
198,wallie2,centered,1500,40,1296
198,wallie2,centered,1500,41,1329
198,wallie2,centered,1500,42,1357
198,wallie2,centered,1500,43,1383
198,wallie2,centered,1500,44,1406
198,wallie2,centered,1500,45,1424
198,wallie2,centered,1500,46,1443
198,wallie2,centered,1500,47,1457
198,wallie2,centered,1500,48,1469
198,wallie2,centered,1500,49,1478
198,wallie2,centered,1500,50,1486
198,wallie2,centered,1500,51,1491
198,wallie2,centered,1500,52,1496
199,wallie2,centered,1500,0,0
199,wallie2,centered,1500,1,0
199,wallie2,centered,1500,2,0
199,wallie2,centered,1500,3,0
199,wallie2,centered,1500,4,0
199,wallie2,centered,1500,5,0
199,wallie2,centered,1500,6,0
199,wallie2,centered,1500,7,0
199,wallie2,centered,1500,8,0
199,wallie2,centered,1500,9,0
199,wallie2,centered,1500,10,0
199,wallie2,centered,1500,11,0
199,wallie2,centered,1500,12,0
199,wallie2,centered,1500,13,0
199,wallie2,centered,1500,14,0
199,wallie2,centered,1500,15,6
199,wallie2,centered,1500,16,21
199,wallie2,centered,1500,17,47
199,wallie2,centered,1500,18,81
199,wallie2,centered,1500,19,123
199,wallie2,centered,1500,20,177
199,wallie2,centered,1500,21,232
199,wallie2,centered,1500,22,291
199,wallie2,centered,1500,23,351
199,wallie2,centered,1500,24,418
199,wallie2,centered,1500,25,484
199,wallie2,centered,1500,26,545
199,wallie2,centered,1500,27,612
199,wallie2,centered,1500,28,676
199,wallie2,centered,1500,29,742
199,wallie2,centered,1500,30,805
199,wallie2,centered,1500,31,865
199,wallie2,centered,1500,32,925
199,wallie2,centered,1500,33,981
199,wallie2,centered,1500,34,1037
199,wallie2,centered,1500,35,1088
199,wallie2,centered,1500,36,1135
199,wallie2,centered,1500,37,1181
199,wallie2,centered,1500,38,1224
199,wallie2,centered,1500,39,1258
199,wallie2,centered,1500,40,1297
199,wallie2,centered,1500,41,1327
199,wallie2,centered,1500,42,1357
199,wallie2,centered,1500,43,1381
199,wallie2,centered,1500,44,1406
199,wallie2,centered,1500,45,1424
199,wallie2,centered,1500,46,1441
199,wallie2,centered,1500,47,1456
199,wallie2,centered,1500,48,1469
199,wallie2,centered,1500,49,1478
199,wallie2,centered,1500,50,1486
199,wallie2,centered,1500,51,1491
199,wallie2,centered,1500,52,1496
200,wallie2,centered,1500,0,0
200,wallie2,centered,1500,1,0
200,wallie2,centered,1500,2,0
200,wallie2,centered,1500,3,0
200,wallie2,centered,1500,4,0
200,wallie2,centered,1500,5,0
200,wallie2,centered,1500,6,0
200,wallie2,centered,1500,7,0
200,wallie2,centered,1500,8,0
200,wallie2,centered,1500,9,0
200,wallie2,centered,1500,10,0
200,wallie2,centered,1500,11,0
200,wallie2,centered,1500,12,0
200,wallie2,centered,1500,13,0
200,wallie2,centered,1500,14,0
200,wallie2,centered,1500,15,4
200,wallie2,centered,1500,16,21
200,wallie2,centered,1500,17,46
200,wallie2,centered,1500,18,82
200,wallie2,centered,1500,19,128
200,wallie2,centered,1500,20,179
200,wallie2,centered,1500,21,233
200,wallie2,centered,1500,22,294
200,wallie2,centered,1500,23,356
200,wallie2,centered,1500,24,421
200,wallie2,centered,1500,25,484
200,wallie2,centered,1500,26,551
200,wallie2,centered,1500,27,617
200,wallie2,centered,1500,28,681
200,wallie2,centered,1500,29,745
200,wallie2,centered,1500,30,809
200,wallie2,centered,1500,31,866
200,wallie2,centered,1500,32,925
200,wallie2,centered,1500,33,982
200,wallie2,centered,1500,34,1038
200,wallie2,centered,1500,35,1087
200,wallie2,centered,1500,36,1133
200,wallie2,centered,1500,37,1182
200,wallie2,centered,1500,38,1223
200,wallie2,centered,1500,39,1263
200,wallie2,centered,1500,40,1296
200,wallie2,centered,1500,41,1327
200,wallie2,centered,1500,42,1354
200,wallie2,centered,1500,43,1382
200,wallie2,centered,1500,44,1405
200,wallie2,centered,1500,45,1424
200,wallie2,centered,1500,46,1442
200,wallie2,centered,1500,47,1457
200,wallie2,centered,1500,48,1469
200,wallie2,centered,1500,49,1478
200,wallie2,centered,1500,50,1486
200,wallie2,centered,1500,51,1492
200,wallie2,centered,1500,52,1496
201,wallie3,centered,1500,0,0
201,wallie3,centered,1500,1,0
201,wallie3,centered,1500,2,0
201,wallie3,centered,1500,3,0
201,wallie3,centered,1500,4,0
201,wallie3,centered,1500,5,0
201,wallie3,centered,1500,6,0
201,wallie3,centered,1500,7,0
201,wallie3,centered,1500,8,0
201,wallie3,centered,1500,9,0
201,wallie3,centered,1500,10,0
201,wallie3,centered,1500,11,0
201,wallie3,centered,1500,12,0
201,wallie3,centered,1500,13,0
201,wallie3,centered,1500,14,0
201,wallie3,centered,1500,15,4
201,wallie3,centered,1500,16,19
201,wallie3,centered,1500,17,44
201,wallie3,centered,1500,18,77
201,wallie3,centered,1500,19,119
201,wallie3,centered,1500,20,168
201,wallie3,centered,1500,21,222
201,wallie3,centered,1500,22,281
201,wallie3,centered,1500,23,341
201,wallie3,centered,1500,24,399
201,wallie3,centered,1500,25,465
201,wallie3,centered,1500,26,533
201,wallie3,centered,1500,27,596
201,wallie3,centered,1500,28,658
201,wallie3,centered,1500,29,725
201,wallie3,centered,1500,30,788
201,wallie3,centered,1500,31,852
201,wallie3,centered,1500,32,912
201,wallie3,centered,1500,33,968
201,wallie3,centered,1500,34,1023
201,wallie3,centered,1500,35,1075
201,wallie3,centered,1500,36,1122
201,wallie3,centered,1500,37,1167
201,wallie3,centered,1500,38,1207
201,wallie3,centered,1500,39,1248
201,wallie3,centered,1500,40,1283
201,wallie3,centered,1500,41,1314
201,wallie3,centered,1500,42,1344
201,wallie3,centered,1500,43,1371
201,wallie3,centered,1500,44,1395
201,wallie3,centered,1500,45,1415
201,wallie3,centered,1500,46,1431
201,wallie3,centered,1500,47,1448
201,wallie3,centered,1500,48,1460
201,wallie3,centered,1500,49,1471
201,wallie3,centered,1500,50,1480
201,wallie3,centered,1500,51,1488
201,wallie3,centered,1500,52,1493
201,wallie3,centered,1500,53,1496
202,wallie3,centered,1500,0,0
202,wallie3,centered,1500,1,0
202,wallie3,centered,1500,2,0
202,wallie3,centered,1500,3,0
202,wallie3,centered,1500,4,0
202,wallie3,centered,1500,5,0
202,wallie3,centered,1500,6,0
202,wallie3,centered,1500,7,0
202,wallie3,centered,1500,8,0
202,wallie3,centered,1500,9,0
202,wallie3,centered,1500,10,0
202,wallie3,centered,1500,11,0
202,wallie3,centered,1500,12,0
202,wallie3,centered,1500,13,0
202,wallie3,centered,1500,14,0
202,wallie3,centered,1500,15,2
202,wallie3,centered,1500,16,17
202,wallie3,centered,1500,17,41
202,wallie3,centered,1500,18,74
202,wallie3,centered,1500,19,116
202,wallie3,centered,1500,20,163
202,wallie3,centered,1500,21,217
202,wallie3,centered,1500,22,273
202,wallie3,centered,1500,23,332
202,wallie3,centered,1500,24,395
202,wallie3,centered,1500,25,459
202,wallie3,centered,1500,26,525
202,wallie3,centered,1500,27,594
202,wallie3,centered,1500,28,657
202,wallie3,centered,1500,29,716
202,wallie3,centered,1500,30,782
202,wallie3,centered,1500,31,847
202,wallie3,centered,1500,32,905
202,wallie3,centered,1500,33,962
202,wallie3,centered,1500,34,1018
202,wallie3,centered,1500,35,1066
202,wallie3,centered,1500,36,1116
202,wallie3,centered,1500,37,1161
202,wallie3,centered,1500,38,1204
202,wallie3,centered,1500,39,1243
202,wallie3,centered,1500,40,1279
202,wallie3,centered,1500,41,1311
202,wallie3,centered,1500,42,1342
202,wallie3,centered,1500,43,1369
202,wallie3,centered,1500,44,1393
202,wallie3,centered,1500,45,1413
202,wallie3,centered,1500,46,1432
202,wallie3,centered,1500,47,1447
202,wallie3,centered,1500,48,1460
202,wallie3,centered,1500,49,1472
202,wallie3,centered,1500,50,1480
202,wallie3,centered,1500,51,1487
202,wallie3,centered,1500,52,1492
202,wallie3,centered,1500,53,1496
203,wallie3,centered,1500,0,0
203,wallie3,centered,1500,1,0
203,wallie3,centered,1500,2,0
203,wallie3,centered,1500,3,0
203,wallie3,centered,1500,4,0
203,wallie3,centered,1500,5,0
203,wallie3,centered,1500,6,0
203,wallie3,centered,1500,7,0
203,wallie3,centered,1500,8,0
203,wallie3,centered,1500,9,0
203,wallie3,centered,1500,10,0
203,wallie3,centered,1500,11,0
203,wallie3,centered,1500,12,0
203,wallie3,centered,1500,13,0
203,wallie3,centered,1500,14,0
203,wallie3,centered,1500,15,4
203,wallie3,centered,1500,16,17
203,wallie3,centered,1500,17,41
203,wallie3,centered,1500,18,74
203,wallie3,centered,1500,19,116
203,wallie3,centered,1500,20,163
203,wallie3,centered,1500,21,217
203,wallie3,centered,1500,22,273
203,wallie3,centered,1500,23,335
203,wallie3,centered,1500,24,396
203,wallie3,centered,1500,25,461
203,wallie3,centered,1500,26,527
203,wallie3,centered,1500,27,594
203,wallie3,centered,1500,28,660
203,wallie3,centered,1500,29,724
203,wallie3,centered,1500,30,788
203,wallie3,centered,1500,31,850
203,wallie3,centered,1500,32,910
203,wallie3,centered,1500,33,963
203,wallie3,centered,1500,34,1017
203,wallie3,centered,1500,35,1070
203,wallie3,centered,1500,36,1119
203,wallie3,centered,1500,37,1162
203,wallie3,centered,1500,38,1205
203,wallie3,centered,1500,39,1245
203,wallie3,centered,1500,40,1281
203,wallie3,centered,1500,41,1314
203,wallie3,centered,1500,42,1343
203,wallie3,centered,1500,43,1370
203,wallie3,centered,1500,44,1394
203,wallie3,centered,1500,45,1415
203,wallie3,centered,1500,46,1432
203,wallie3,centered,1500,47,1448
203,wallie3,centered,1500,48,1461
203,wallie3,centered,1500,49,1472
203,wallie3,centered,1500,50,1482
203,wallie3,centered,1500,51,1487
203,wallie3,centered,1500,52,1494
203,wallie3,centered,1500,53,1496
204,wallie0,far,1500,0,0
204,wallie0,far,1500,1,0
204,wallie0,far,1500,2,0
204,wallie0,far,1500,3,0
204,wallie0,far,1500,4,0
204,wallie0,far,1500,5,0
204,wallie0,far,1500,6,0
204,wallie0,far,1500,7,0
204,wallie0,far,1500,8,0
204,wallie0,far,1500,9,0
204,wallie0,far,1500,10,0
204,wallie0,far,1500,11,0
204,wallie0,far,1500,12,0
204,wallie0,far,1500,13,0
204,wallie0,far,1500,14,0
204,wallie0,far,1500,15,5
204,wallie0,far,1500,16,14
204,wallie0,far,1500,17,33
204,wallie0,far,1500,18,61
204,wallie0,far,1500,19,95
204,wallie0,far,1500,20,134
204,wallie0,far,1500,21,179
204,wallie0,far,1500,22,231
204,wallie0,far,1500,23,284
204,wallie0,far,1500,24,339
204,wallie0,far,1500,25,396
204,wallie0,far,1500,26,452
204,wallie0,far,1500,27,513
204,wallie0,far,1500,28,574
204,wallie0,far,1500,29,631
204,wallie0,far,1500,30,693
204,wallie0,far,1500,31,751
204,wallie0,far,1500,32,811
204,wallie0,far,1500,33,866
204,wallie0,far,1500,34,921
204,wallie0,far,1500,35,972
204,wallie0,far,1500,36,1019
204,wallie0,far,1500,37,1062
204,wallie0,far,1500,38,1108
204,wallie0,far,1500,39,1146
204,wallie0,far,1500,40,1183
204,wallie0,far,1500,41,1220
204,wallie0,far,1500,42,1252
204,wallie0,far,1500,43,1281
204,wallie0,far,1500,44,1307
204,wallie0,far,1500,45,1333
204,wallie0,far,1500,46,1356
204,wallie0,far,1500,47,1377
204,wallie0,far,1500,48,1396
204,wallie0,far,1500,49,1412
204,wallie0,far,1500,50,1428
204,wallie0,far,1500,51,1440
204,wallie0,far,1500,52,1451
204,wallie0,far,1500,53,1462
204,wallie0,far,1500,54,1469
204,wallie0,far,1500,55,1476
204,wallie0,far,1500,56,1482
204,wallie0,far,1500,57,1484
204,wallie0,far,1500,58,1490
204,wallie0,far,1500,59,1492
204,wallie0,far,1500,60,1494
204,wallie0,far,1500,61,1496
205,wallie0,far,1500,0,0
205,wallie0,far,1500,1,0
205,wallie0,far,1500,2,0
205,wallie0,far,1500,3,0
205,wallie0,far,1500,4,0
205,wallie0,far,1500,5,0
205,wallie0,far,1500,6,0
205,wallie0,far,1500,7,0
205,wallie0,far,1500,8,0
205,wallie0,far,1500,9,0
205,wallie0,far,1500,10,0
205,wallie0,far,1500,11,0
205,wallie0,far,1500,12,0
205,wallie0,far,1500,13,0
205,wallie0,far,1500,14,0
205,wallie0,far,1500,15,2
205,wallie0,far,1500,16,12
205,wallie0,far,1500,17,31
205,wallie0,far,1500,18,59
205,wallie0,far,1500,19,92
205,wallie0,far,1500,20,132
205,wallie0,far,1500,21,178
205,wallie0,far,1500,22,226
205,wallie0,far,1500,23,278
205,wallie0,far,1500,24,332
205,wallie0,far,1500,25,386
205,wallie0,far,1500,26,449
205,wallie0,far,1500,27,511
205,wallie0,far,1500,28,567
205,wallie0,far,1500,29,627
205,wallie0,far,1500,30,683
205,wallie0,far,1500,31,741
205,wallie0,far,1500,32,799
205,wallie0,far,1500,33,851
205,wallie0,far,1500,34,903
205,wallie0,far,1500,35,953
205,wallie0,far,1500,36,998
205,wallie0,far,1500,37,1049
205,wallie0,far,1500,38,1093
205,wallie0,far,1500,39,1136
205,wallie0,far,1500,40,1174
205,wallie0,far,1500,41,1208
205,wallie0,far,1500,42,1245
205,wallie0,far,1500,43,1273
205,wallie0,far,1500,44,1302
205,wallie0,far,1500,45,1326
205,wallie0,far,1500,46,1352
205,wallie0,far,1500,47,1372
205,wallie0,far,1500,48,1391
205,wallie0,far,1500,49,1409
205,wallie0,far,1500,50,1424
205,wallie0,far,1500,51,1437
205,wallie0,far,1500,52,1447
205,wallie0,far,1500,53,1459
205,wallie0,far,1500,54,1465
205,wallie0,far,1500,55,1474
205,wallie0,far,1500,56,1480
205,wallie0,far,1500,57,1484
205,wallie0,far,1500,58,1488
205,wallie0,far,1500,59,1491
205,wallie0,far,1500,60,1494
205,wallie0,far,1500,61,1496
205,wallie0,far,1500,62,1496
206,wallie0,far,1500,0,0
206,wallie0,far,1500,1,0
206,wallie0,far,1500,2,0
206,wallie0,far,1500,3,0
206,wallie0,far,1500,4,0
206,wallie0,far,1500,5,0
206,wallie0,far,1500,6,0
206,wallie0,far,1500,7,0
206,wallie0,far,1500,8,0
206,wallie0,far,1500,9,0
206,wallie0,far,1500,10,0
206,wallie0,far,1500,11,0
206,wallie0,far,1500,12,0
206,wallie0,far,1500,13,0
206,wallie0,far,1500,14,0
206,wallie0,far,1500,15,3
206,wallie0,far,1500,16,14
206,wallie0,far,1500,17,34
206,wallie0,far,1500,18,60
206,wallie0,far,1500,19,93
206,wallie0,far,1500,20,133
206,wallie0,far,1500,21,181
206,wallie0,far,1500,22,232
206,wallie0,far,1500,23,281
206,wallie0,far,1500,24,340
206,wallie0,far,1500,25,398
206,wallie0,far,1500,26,455
206,wallie0,far,1500,27,516
206,wallie0,far,1500,28,579
206,wallie0,far,1500,29,637
206,wallie0,far,1500,30,692
206,wallie0,far,1500,31,750
206,wallie0,far,1500,32,805
206,wallie0,far,1500,33,862
206,wallie0,far,1500,34,911
206,wallie0,far,1500,35,965
206,wallie0,far,1500,36,1013
206,wallie0,far,1500,37,1059
206,wallie0,far,1500,38,1102
206,wallie0,far,1500,39,1140
206,wallie0,far,1500,40,1178
206,wallie0,far,1500,41,1216
206,wallie0,far,1500,42,1246
206,wallie0,far,1500,43,1279
206,wallie0,far,1500,44,1307
206,wallie0,far,1500,45,1331
206,wallie0,far,1500,46,1355
206,wallie0,far,1500,47,1373
206,wallie0,far,1500,48,1394
206,wallie0,far,1500,49,1411
206,wallie0,far,1500,50,1427
206,wallie0,far,1500,51,1440
206,wallie0,far,1500,52,1451
206,wallie0,far,1500,53,1459
206,wallie0,far,1500,54,1468
206,wallie0,far,1500,55,1475
206,wallie0,far,1500,56,1481
206,wallie0,far,1500,57,1485
206,wallie0,far,1500,58,1489
206,wallie0,far,1500,59,1492
206,wallie0,far,1500,60,1494
206,wallie0,far,1500,61,1496
206,wallie0,far,1500,62,1496
207,wallie1,far,1500,0,0
207,wallie1,far,1500,1,0
207,wallie1,far,1500,2,0
207,wallie1,far,1500,3,0
207,wallie1,far,1500,4,0
207,wallie1,far,1500,5,0
207,wallie1,far,1500,6,0
207,wallie1,far,1500,7,0
207,wallie1,far,1500,8,0
207,wallie1,far,1500,9,0
207,wallie1,far,1500,10,0
207,wallie1,far,1500,11,0
207,wallie1,far,1500,12,0
207,wallie1,far,1500,13,0
207,wallie1,far,1500,14,0
207,wallie1,far,1500,15,10
207,wallie1,far,1500,16,32
207,wallie1,far,1500,17,66
207,wallie1,far,1500,18,105
207,wallie1,far,1500,19,156
207,wallie1,far,1500,20,213
207,wallie1,far,1500,21,274
207,wallie1,far,1500,22,338
207,wallie1,far,1500,23,404
207,wallie1,far,1500,24,470
207,wallie1,far,1500,25,539
207,wallie1,far,1500,26,607
207,wallie1,far,1500,27,671
207,wallie1,far,1500,28,738
207,wallie1,far,1500,29,804
207,wallie1,far,1500,30,867
207,wallie1,far,1500,31,926
207,wallie1,far,1500,32,986
207,wallie1,far,1500,33,1042
207,wallie1,far,1500,34,1094
207,wallie1,far,1500,35,1143
207,wallie1,far,1500,36,1189
207,wallie1,far,1500,37,1233
207,wallie1,far,1500,38,1272
207,wallie1,far,1500,39,1309
207,wallie1,far,1500,40,1342
207,wallie1,far,1500,41,1372
207,wallie1,far,1500,42,1398
207,wallie1,far,1500,43,1421
207,wallie1,far,1500,44,1439
207,wallie1,far,1500,45,1456
207,wallie1,far,1500,46,1470
207,wallie1,far,1500,47,1481
207,wallie1,far,1500,48,1489
207,wallie1,far,1500,49,1495
208,wallie1,far,1500,0,0
208,wallie1,far,1500,1,0
208,wallie1,far,1500,2,0
208,wallie1,far,1500,3,0
208,wallie1,far,1500,4,0
208,wallie1,far,1500,5,0
208,wallie1,far,1500,6,0
208,wallie1,far,1500,7,0
208,wallie1,far,1500,8,0
208,wallie1,far,1500,9,0
208,wallie1,far,1500,10,0
208,wallie1,far,1500,11,0
208,wallie1,far,1500,12,0
208,wallie1,far,1500,13,0
208,wallie1,far,1500,14,0
208,wallie1,far,1500,15,11
208,wallie1,far,1500,16,34
208,wallie1,far,1500,17,69
208,wallie1,far,1500,18,113
208,wallie1,far,1500,19,161
208,wallie1,far,1500,20,215
208,wallie1,far,1500,21,275
208,wallie1,far,1500,22,339
208,wallie1,far,1500,23,405
208,wallie1,far,1500,24,473
208,wallie1,far,1500,25,541
208,wallie1,far,1500,26,612
208,wallie1,far,1500,27,680
208,wallie1,far,1500,28,744
208,wallie1,far,1500,29,810
208,wallie1,far,1500,30,872
208,wallie1,far,1500,31,931
208,wallie1,far,1500,32,989
208,wallie1,far,1500,33,1046
208,wallie1,far,1500,34,1100
208,wallie1,far,1500,35,1150
208,wallie1,far,1500,36,1197
208,wallie1,far,1500,37,1240
208,wallie1,far,1500,38,1277
208,wallie1,far,1500,39,1314
208,wallie1,far,1500,40,1345
208,wallie1,far,1500,41,1374
208,wallie1,far,1500,42,1400
208,wallie1,far,1500,43,1422
208,wallie1,far,1500,44,1442
208,wallie1,far,1500,45,1457
208,wallie1,far,1500,46,1471
208,wallie1,far,1500,47,1481
208,wallie1,far,1500,48,1489
208,wallie1,far,1500,49,1495
209,wallie1,far,1500,0,0
209,wallie1,far,1500,1,0
209,wallie1,far,1500,2,0
209,wallie1,far,1500,3,0
209,wallie1,far,1500,4,0
209,wallie1,far,1500,5,0
209,wallie1,far,1500,6,0
209,wallie1,far,1500,7,0
209,wallie1,far,1500,8,0
209,wallie1,far,1500,9,0
209,wallie1,far,1500,10,0
209,wallie1,far,1500,11,0
209,wallie1,far,1500,12,0
209,wallie1,far,1500,13,0
209,wallie1,far,1500,14,0
209,wallie1,far,1500,15,6
209,wallie1,far,1500,16,30
209,wallie1,far,1500,17,63
209,wallie1,far,1500,18,105
209,wallie1,far,1500,19,154
209,wallie1,far,1500,20,209
209,wallie1,far,1500,21,269
209,wallie1,far,1500,22,334
209,wallie1,far,1500,23,399
209,wallie1,far,1500,24,463
209,wallie1,far,1500,25,534
209,wallie1,far,1500,26,602
209,wallie1,far,1500,27,668
209,wallie1,far,1500,28,734
209,wallie1,far,1500,29,798
209,wallie1,far,1500,30,861
209,wallie1,far,1500,31,927
209,wallie1,far,1500,32,985
209,wallie1,far,1500,33,1043
209,wallie1,far,1500,34,1095
209,wallie1,far,1500,35,1145
209,wallie1,far,1500,36,1191
209,wallie1,far,1500,37,1235
209,wallie1,far,1500,38,1273
209,wallie1,far,1500,39,1309
209,wallie1,far,1500,40,1342
209,wallie1,far,1500,41,1370
209,wallie1,far,1500,42,1397
209,wallie1,far,1500,43,1421
209,wallie1,far,1500,44,1440
209,wallie1,far,1500,45,1457
209,wallie1,far,1500,46,1471
209,wallie1,far,1500,47,1481
209,wallie1,far,1500,48,1489
209,wallie1,far,1500,49,1495
210,wallie2,far,1500,0,0
210,wallie2,far,1500,1,0
210,wallie2,far,1500,2,0
210,wallie2,far,1500,3,0
210,wallie2,far,1500,4,0
210,wallie2,far,1500,5,0
210,wallie2,far,1500,6,0
210,wallie2,far,1500,7,0
210,wallie2,far,1500,8,0
210,wallie2,far,1500,9,0
210,wallie2,far,1500,10,0
210,wallie2,far,1500,11,0
210,wallie2,far,1500,12,0
210,wallie2,far,1500,13,0
210,wallie2,far,1500,14,0
210,wallie2,far,1500,15,5
210,wallie2,far,1500,16,22
210,wallie2,far,1500,17,47
210,wallie2,far,1500,18,81
210,wallie2,far,1500,19,126
210,wallie2,far,1500,20,179
210,wallie2,far,1500,21,232
210,wallie2,far,1500,22,297
210,wallie2,far,1500,23,360
210,wallie2,far,1500,24,424
210,wallie2,far,1500,25,491
210,wallie2,far,1500,26,555
210,wallie2,far,1500,27,619
210,wallie2,far,1500,28,682
210,wallie2,far,1500,29,747
210,wallie2,far,1500,30,815
210,wallie2,far,1500,31,877
210,wallie2,far,1500,32,942
210,wallie2,far,1500,33,999
210,wallie2,far,1500,34,1055
210,wallie2,far,1500,35,1108
210,wallie2,far,1500,36,1157
210,wallie2,far,1500,37,1204
210,wallie2,far,1500,38,1245
210,wallie2,far,1500,39,1284
210,wallie2,far,1500,40,1319
210,wallie2,far,1500,41,1351
210,wallie2,far,1500,42,1379
210,wallie2,far,1500,43,1405
210,wallie2,far,1500,44,1426
210,wallie2,far,1500,45,1444
210,wallie2,far,1500,46,1460
210,wallie2,far,1500,47,1472
210,wallie2,far,1500,48,1483
210,wallie2,far,1500,49,1491
210,wallie2,far,1500,50,1496
211,wallie2,far,1500,0,0
211,wallie2,far,1500,1,0
211,wallie2,far,1500,2,0
211,wallie2,far,1500,3,0
211,wallie2,far,1500,4,0
211,wallie2,far,1500,5,0
211,wallie2,far,1500,6,0
211,wallie2,far,1500,7,0
211,wallie2,far,1500,8,0
211,wallie2,far,1500,9,0
211,wallie2,far,1500,10,0
211,wallie2,far,1500,11,0
211,wallie2,far,1500,12,0
211,wallie2,far,1500,13,0
211,wallie2,far,1500,14,0
211,wallie2,far,1500,15,5
211,wallie2,far,1500,16,20
211,wallie2,far,1500,17,48
211,wallie2,far,1500,18,84
211,wallie2,far,1500,19,127
211,wallie2,far,1500,20,181
211,wallie2,far,1500,21,237
211,wallie2,far,1500,22,294
211,wallie2,far,1500,23,357
211,wallie2,far,1500,24,426
211,wallie2,far,1500,25,493
211,wallie2,far,1500,26,560
211,wallie2,far,1500,27,629
211,wallie2,far,1500,28,696
211,wallie2,far,1500,29,762
211,wallie2,far,1500,30,825
211,wallie2,far,1500,31,887
211,wallie2,far,1500,32,945
211,wallie2,far,1500,33,1007
211,wallie2,far,1500,34,1061
211,wallie2,far,1500,35,1111
211,wallie2,far,1500,36,1163
211,wallie2,far,1500,37,1209
211,wallie2,far,1500,38,1249
211,wallie2,far,1500,39,1289
211,wallie2,far,1500,40,1321
211,wallie2,far,1500,41,1355
211,wallie2,far,1500,42,1381
211,wallie2,far,1500,43,1407
211,wallie2,far,1500,44,1427
211,wallie2,far,1500,45,1445
211,wallie2,far,1500,46,1462
211,wallie2,far,1500,47,1474
211,wallie2,far,1500,48,1484
211,wallie2,far,1500,49,1491
211,wallie2,far,1500,50,1496
212,wallie2,far,1500,0,0
212,wallie2,far,1500,1,0
212,wallie2,far,1500,2,0
212,wallie2,far,1500,3,0
212,wallie2,far,1500,4,0
212,wallie2,far,1500,5,0
212,wallie2,far,1500,6,0
212,wallie2,far,1500,7,0
212,wallie2,far,1500,8,0
212,wallie2,far,1500,9,0
212,wallie2,far,1500,10,0
212,wallie2,far,1500,11,0
212,wallie2,far,1500,12,0
212,wallie2,far,1500,13,0
212,wallie2,far,1500,14,0
212,wallie2,far,1500,15,6
212,wallie2,far,1500,16,23
212,wallie2,far,1500,17,51
212,wallie2,far,1500,18,87
212,wallie2,far,1500,19,132
212,wallie2,far,1500,20,184
212,wallie2,far,1500,21,236
212,wallie2,far,1500,22,294
212,wallie2,far,1500,23,359
212,wallie2,far,1500,24,425
212,wallie2,far,1500,25,492
212,wallie2,far,1500,26,556
212,wallie2,far,1500,27,627
212,wallie2,far,1500,28,690
212,wallie2,far,1500,29,757
212,wallie2,far,1500,30,821
212,wallie2,far,1500,31,887
212,wallie2,far,1500,32,946
212,wallie2,far,1500,33,1002
212,wallie2,far,1500,34,1060
212,wallie2,far,1500,35,1113
212,wallie2,far,1500,36,1162
212,wallie2,far,1500,37,1205
212,wallie2,far,1500,38,1248
212,wallie2,far,1500,39,1288
212,wallie2,far,1500,40,1321
212,wallie2,far,1500,41,1356
212,wallie2,far,1500,42,1381
212,wallie2,far,1500,43,1406
212,wallie2,far,1500,44,1427
212,wallie2,far,1500,45,1446
212,wallie2,far,1500,46,1460
212,wallie2,far,1500,47,1474
212,wallie2,far,1500,48,1483
212,wallie2,far,1500,49,1491
212,wallie2,far,1500,50,1496
213,wallie3,far,1500,0,0
213,wallie3,far,1500,1,0
213,wallie3,far,1500,2,0
213,wallie3,far,1500,3,0
213,wallie3,far,1500,4,0
213,wallie3,far,1500,5,0
213,wallie3,far,1500,6,0
213,wallie3,far,1500,7,0
213,wallie3,far,1500,8,0
213,wallie3,far,1500,9,0
213,wallie3,far,1500,10,0
213,wallie3,far,1500,11,0
213,wallie3,far,1500,12,0
213,wallie3,far,1500,13,0
213,wallie3,far,1500,14,0
213,wallie3,far,1500,15,5
213,wallie3,far,1500,16,18
213,wallie3,far,1500,17,43
213,wallie3,far,1500,18,78
213,wallie3,far,1500,19,119
213,wallie3,far,1500,20,168
213,wallie3,far,1500,21,222
213,wallie3,far,1500,22,281
213,wallie3,far,1500,23,343
213,wallie3,far,1500,24,408
213,wallie3,far,1500,25,471
213,wallie3,far,1500,26,538
213,wallie3,far,1500,27,601
213,wallie3,far,1500,28,667
213,wallie3,far,1500,29,735
213,wallie3,far,1500,30,797
213,wallie3,far,1500,31,860
213,wallie3,far,1500,32,915
213,wallie3,far,1500,33,974
213,wallie3,far,1500,34,1031
213,wallie3,far,1500,35,1084
213,wallie3,far,1500,36,1130
213,wallie3,far,1500,37,1179
213,wallie3,far,1500,38,1221
213,wallie3,far,1500,39,1260
213,wallie3,far,1500,40,1296
213,wallie3,far,1500,41,1327
213,wallie3,far,1500,42,1358
213,wallie3,far,1500,43,1386
213,wallie3,far,1500,44,1409
213,wallie3,far,1500,45,1429
213,wallie3,far,1500,46,1447
213,wallie3,far,1500,47,1460
213,wallie3,far,1500,48,1473
213,wallie3,far,1500,49,1482
